id,name,source,page,rarity,type,attunement,damage,properties,mastery,weight,value,text
#0056,Abracadabrus,IDRotF,314,very rare,Wondrous Item,,,,,25,,"An abracadabrus is an ornate, gemstone-studded wooden chest that weighs 25 pounds while empty. Its interior compartment is a cube measuring 1  feet on a side.The chest has 20 charges. A creature can use an action to touch the closed lid of the chest and expend 1 of the chest's charges while naming one or more nonmagical objects (including raw materials, foodstuffs, and liquids) worth a total of 1 gp or less. The named objects magically appear in the chest, provided they can all fit inside it and the chest doesn't contain anything else. For example, the chest can conjure a plate of strawberries, a bowl of hot soup, a flagon of water, a stuffed animal, or a bag of twenty caltrops. Food and drink conjured by the chest are delicious, and they spoil if not consumed after 24 hours. Gems and precious metals created by the chest disappear after 1 minute.The chest regains 1d20 expended charges daily at dawn. If the item's last charge is expended, roll a d20. On a 1, the chest loses its magic (becoming an ordinary chest), and its gemstones turn to dust."
#0057,Absorbing Tattoo,TCE,119,very rare,Wondrous Item (Tattoo),requires attunement,,,,,,"Produced by a special needle, this magic tattoo features designs that emphasize one color. Tattoo Attunement. To attune to this item, you hold the needle to your skin where you want the tattoo to appear, pressing the needle there throughout the attunement process. When the attunement is complete, the needle turns into the ink that becomes the tattoo, which appears on the skin.If your attunement to the tattoo ends, the tattoo vanishes, and the needle reappears in your space. Damage Resistance. While the tattoo is on your skin, you have resistance to a type of damage associated with that color, as shown on the table below. The DM chooses the color or determines it randomly.Absorbing Tattood10ColorTattoo1GreenAcid Absorbing Tattoo2BlueCold Absorbing Tattoo3RedFire Absorbing Tattoo4WhiteForce Absorbing Tattoo5YellowLightning Absorbing Tattoo6BlackNecrotic Absorbing Tattoo7VioletPoison Absorbing Tattoo8SilverPsychic Absorbing Tattoo9GoldRadiant Absorbing Tattoo10OrangeThunder Absorbing Tattoo Damage Absorption. When you take damage of the chosen type, you can use your reaction to gain immunity against that instance of the damage, and you regain a number of hit points equal to half the damage you would have taken. Once this reaction is used, it can't be used again until the next dawn.Multiple variations of this item exist, as listed below:Acid Absorbing TattooCold Absorbing TattooFire Absorbing TattooForce Absorbing TattooLightning Absorbing TattooNecrotic Absorbing TattooPoison Absorbing TattooPsychic Absorbing TattooRadiant Absorbing TattooThunder Absorbing Tattoo"
#0058,Acheron Blade,EGW,265,rare,Generic Variant,requires attunement,,,,,,"The black blade of this sword is crafted from a mysterious arcane alloy. You gain a +1 bonus to attack and damage rolls made with this magic weapon. While the sword is on your person, you are immune to effects that turn undead. Dark Blessing. While holding the sword, you can use an action to give yourself 1d4 + 4 temporary hit points. This property can't be used again until the next dusk. Disheartening Strike. When you hit a creature with an attack using this weapon, you can fill the target with unsettling dread: the target has disadvantage on the next saving throw it makes before the end of your next turn. The creature ignores this effect if it's immune to the frightened condition. Once you use this property, you can't do so again until the next dusk. Base items. This item variant can be applied to the following base items:Double-Bladed Scimitar (Acheron Blade Double-Bladed Scimitar)Greatsword (Acheron Blade Greatsword)Longsword (Acheron Blade Longsword)Rapier (Acheron Blade Rapier)Scimitar (Acheron Blade Scimitar)Shortsword (Acheron Blade Shortsword)"
#0059,Acid,PHB'24,222,none,Adventuring Gear,,,,,1,25,"When you take the Attack action, you can replace one of your attacks with throwing a vial of Acid. Target one creature or object you can see within 20 feet of yourself. The target must succeed on a Dexterity saving throw (DC 8 plus your Dexterity modifier and Proficiency Bonus) or take 2d6 Acid damage."
#0060,Acid Absorbing Tattoo,TCE,119,very rare,Wondrous Item (Tattoo),requires attunement,,,,,,"Produced by a special needle, this magic tattoo features designs that emphasize one color (green). Tattoo Attunement. To attune to this item, you hold the needle to your skin where you want the tattoo to appear, pressing the needle there throughout the attunement process. When the attunement is complete, the needle turns into the ink that becomes the tattoo, which appears on the skin.If your attunement to the tattoo ends, the tattoo vanishes, and the needle reappears in your space. Damage Resistance. While the tattoo is on your skin, you have resistance to acid damage. Damage Absorption. When you take acid damage, you can use your reaction to gain immunity against that instance of the damage, and you regain a number of hit points equal to half the damage you would have taken. Once this reaction is used, it can't be used again until the next dawn."
#0061,Acidlight Arrow (Generic),TGS1,27,rare,Generic Variant,,,,,,,"This ammunition is covered in an alchemical concoction that ignites upon impact, casting bright light in the space of the target it hits and dim light in a 5-foot radius for 1 minute. A creature struck by the ammunition takes 1d4 acid damage at the start of each of its turns and has disadvantage on any Dexterity (Stealth) checks it makes while the ammunition remains lit. The ammunition remains lodged in a target it hits until a creature uses an action to remove and snuff out the ammunition. If the target is invisible, it's revealed while the ammunition is lodged within it. The ammunition is destroyed by the lit solution, preventing it from being recovered once fired. Base items. This item variant can be applied to the following base items:Arrow (Acidlight Arrow)Bolt (Acidlight Bolt)"
#0062,Aciurgist's Blade,TGS2,32,very rare,"Weapon (Glaive), Martial Weapon, Melee Weapon",requires attunement by a paladin,1d10 Slashing,"heavy, reach, two‐handed",,6,,"This smooth, magic glaive bears holy sigils and oaths down the length of its haft and is always impeccably clean. While holding it, your reach increases by 5 feet when using your Lay on Hands feature.Once on each of your turns when you expend a spell slot to use your Divine Smite feature on an attack made with this glaive, you can choose one of the following effects to inflict on the target until the start of your next turn. When you expend a spell slot of 2nd level or higher, you can inflict an additional effect for each slot level above 1st, choosing each effect no more than once.The target has disadvantage on the next attack roll it makes.The target's speed is reduced by 10 feet.The next time the target takes damage, it takes an additional 1d8 necrotic or radiant damage (your choice).The next attack made against the target is made with advantage.The target can't regain hit points. Heavy. Creatures that are Small or Tiny have disadvantage on attack rolls with heavy weapons. A heavy weapon's size and bulk make it too large for a Small or Tiny creature to use effectively. Reach. This weapon adds 5 feet to your reach when you attack with it. This property also determines your reach for opportunity attacks with a reach weapon. Two-Handed. This weapon requires two hands to use. This property is relevant only when you attack with the weapon, not when you simply hold it."
#0063,Acorn Charm,TGS2,32,uncommon,Wondrous Item,,,,,,,"This small, polished acorn has been made into a magical bell that rings softly when moved. While wearing this charm, you have advantage on Charisma checks made to interact with plants, and you can communicate with plant creatures as if you shared a common language."
#0064,Acorn Helmet,TGS4,0,uncommon,Wondrous Item,requires attunement,,,,,,"While wearing this helmet, any falling damage you take is reduced by half. Furthermore, any damage you take as a result of something falling on you, such as a boulder or ambushing darkmantle, is also halved.In addition, you have advantage on any Wisdom (Animal Handling) or Charisma check you make to interact with Tiny woodland beasts while wearing the helmet."
#0065,Acrid Wetsuit,TGS4,0,rare,Light Armor (Leather Armor),,AC 11 + Dex,,,10,,"This armor protects its wearer from various environmental hazards. It covers the wearer completely, and magically seals itself closed against certain environmental effects.While wearing the armor, you gain the following benefits:You can tolerate temperatures as high as 150 degrees Fahrenheit without any additional protection.You can breathe normally underwater. In addition, you ignore the effects of any gaseous poison or airborne diseases, such as the stinking cloud spell.Whenever you are subjected to acid damage as the result of being engulfed by or submerged in something, you take no damage instead (such as from being eaten by a dragon, absorbed by an ooze, or swimming in an acid pit).It takes twice as long as normal to don and doff this armor."
#0066,Adamantine Ammunition,XGE,78,unknown,"Ammunition, Generic Variant",,,,,,,"Ammunition made of or coated with adamantine is unusually effective when used to break objects. Whenever a piece of adamantine ammunition hits an object, the hit is a critical hit.The adamantine version of ten pieces of ammunition costs 500 gp more than the normal version, whether the ammunition is made of the metal or coated with it. Base items. This item variant can be applied to the following base items:Arrow (Adamantine Arrow)Bolt (Adamantine Bolt)Firearm Bullet (Adamantine Firearm Bullet)Needle (Adamantine Needle)Sling Bullet (Adamantine Sling Bullet)"
#0067,Adamantine Armor,DMG'24,227,uncommon,Generic Variant,,,,,,,"This suit of armor is reinforced with adamantine, one of the hardest substances in existence. While you're wearing it, any Critical Hit against you becomes a normal hit. Base items. This item variant can be applied to the following base items:Breastplate (Adamantine Breastplate)Chain Mail (Adamantine Chain Mail)Chain Shirt (Adamantine Chain Shirt)Half Plate Armor (Adamantine Half Plate Armor)Plate Armor (Adamantine Plate Armor)Ring Mail (Adamantine Ring Mail)Scale Mail (Adamantine Scale Mail)Splint Armor (Adamantine Splint Armor)"
#0068,Adamantine Bar,WDH,90,none,Trade Good,,,,,10,1000,"Most wealth is not in coins. It is measured in livestock, grain, land, rights to collect taxes, or rights to resources (such as a mine or a forest).Guilds, nobles, and royalty regulate trade. Chartered companies are granted rights to conduct trade along certain routes, to send merchant ships to various ports, or to buy or sell specific goods. Guilds set prices for the goods or services that they control, and determine who may or may not offer those goods and services. Merchants commonly exchange trade goods without using currency."
#0069,Adamantine Weapon,DMG'24,227,uncommon,Generic Variant,,,,,,,"This weapon or piece of ammunition is made of adamantine, one of the hardest substances in existence. Whenever this weapon or piece of ammunition hits an object, the hit is a Critical Hit. Base items. This item variant can be applied to the following base items:Arrow (Adamantine Arrow)Battleaxe (Adamantine Battleaxe)Bolt (Adamantine Bolt)Club (Adamantine Club)Dagger (Adamantine Dagger)Energy Cell (Adamantine Energy Cell)Firearm Bullet (Adamantine Firearm Bullet)Flail (Adamantine Flail)Glaive (Adamantine Glaive)Greataxe (Adamantine Greataxe)Greatclub (Adamantine Greatclub)Greatsword (Adamantine Greatsword)Halberd (Adamantine Halberd)Handaxe (Adamantine Handaxe)Javelin (Adamantine Javelin)Lance (Adamantine Lance)Light Hammer (Adamantine Light Hammer)Longsword (Adamantine Longsword)Mace (Adamantine Mace)Maul (Adamantine Maul)Morningstar (Adamantine Morningstar)Needle (Adamantine Needle)Pike (Adamantine Pike)Quarterstaff (Adamantine Quarterstaff)Rapier (Adamantine Rapier)Scimitar (Adamantine Scimitar)Shortsword (Adamantine Shortsword)Sickle (Adamantine Sickle)Sling Bullet (Adamantine Sling Bullet)Spear (Adamantine Spear)Trident (Adamantine Trident)War Pick (Adamantine War Pick)Warhammer (Adamantine Warhammer)Whip (Adamantine Whip)"
